バッグ,バッグ,[Noun] 1. bag | Other forms: バック [Notes] バック: Irregular kana usage.
はっけん,発見,"[Noun, Suru verb] 1. discovery; detection; finding"
はっこう,発行,"[Noun, Suru verb] 1. issue (publications); publishing 2. raising an event (software)"
はっしゃ,発車,"[Noun, Suru verb] 1. departure of a vehicle"
ばっする,罰する,[Suru verb - special class] 1. to punish; to penalize; to penalise
はったつ,発達,"[Noun, Suru verb] 1. development; growth"
ばったり,ばったり,"[Adverb, Adverb taking the 'to' particle] 1. with a clash; with a thud; with a bang; with a flop; plump {Onomatopoeic or mimetic word} 2. unexpectedly (meeting someone) {Onomatopoeic or mimetic word} 3. suddenly (ending); abruptly (coming to a halt) {Onomatopoeic or mimetic word} | Other forms: バッタリ、ばたり、バタリ、ばったん、バッタン"
はってん,発展,"[Noun, Suru verb] 1. development; growth; advancement; unfurling 2. expansion; extension; enlargement 3. playing around; having an active sex life {See also 発展場, recently often associated with gay sex} [Place] 4. Hatten"
はっぴょう,発表,"[Noun, Suru verb] 1. announcement; publication; presenting; statement; communique; making known; breaking (news story); expressing (one's opinion); releasing; unveiling"
はつめい,発明,"[Noun, Suru verb] 1. invention [Na-adjective] 2. intelligent; clever {See also 聡明} [Noun, Suru verb] 3. being enlightened; having the meaning of everything become clear {Archaism}"
はなしあう,話し合う,"[Godan verb with u ending, Transitive verb] 1. to discuss; to talk together | Other forms: 話しあう 【はなしあう】、話合う 【はなしあう】"
はなす,放す,"[Godan verb with su ending, Transitive verb] 1. to release; to let go; to free; to set free; to let loose; to turn loose 2. to add (pieces of eggplant, potato, etc.) to water, broth, etc."
はなす,離す,"[Godan verb with su ending, Transitive verb] 1. to separate; to part; to divide; to keep apart"
はなれる,離れる,"[Ichidan verb, intransitive verb] 1. to be separated; to be apart; to be distant 2. to leave; to go away 3. to leave (a job, etc.); to quit; to give up 4. to lose connection with; to drift away from"
はね,羽,"[Noun] 1. feather; plume; down 2. wing {翅 esp. refers to insect wings} 3. blade (of a fan, propeller, etc.) 4. shuttlecock {See also シャトルコック} 5. arrow feathers {Only applies to 羽根, See also 矢羽 やばね} [Wikipedia definition] 6. Flügel | Other forms: 羽根 【はね】、翅 【はね】、羽子 【はね】"
はば,幅,[Noun] 1. width; breadth 2. freedom (e.g. of thought); latitude 3. gap; difference (e.g. in price); range (e.g. of voice) | Other forms: 巾 【はば】
ははおや,母親,"[Noun, No-adjective] 1. mother"
はぶく,省く,"[Godan verb with ku ending, Transitive verb] 1. to omit; to leave out; to exclude; to eliminate 2. to curtail; to save; to cut down; to economize; to economise"
ばめん,場面,"[Noun, No-adjective] 1. scene; setting (e.g. of novel)"
はやり,流行,"[Noun, Suru verb, No-adjective] 1. fashion; fad; vogue; craze 2. prevalence (e.g. of a disease) | Other forms: 流行り 【はやり】、流行 【りゅうこう】"
はら,原,[Noun] 1. field; plain; prairie; tundra; moor; wilderness
はら,腹,"[Noun] 1. abdomen; belly; stomach 2. womb {See also 胎 はら} 3. one's mind; one's real intentions; one's true motive 4. courage; nerve; willpower 5. generosity; magnanimity 6. feelings; emotions 7. wide middle part; bulging part 8. inside; interior; inner part 9. anti-node {Physics terminology} [Suffix, Counter] 10. counter for hard roe 11. counter for containers with bulging middles (pots, vases, etc.) | Other forms: 肚 【はら】"
はり,針,"[Noun] 1. needle; pin {See also 鍼} 2. hook {See also 鉤 かぎ, See also 釣り針 つりばり} 3. stinger; thorn 4. hand (e.g. clock, etc.); pointer 5. staple (for a stapler) 6. needlework; sewing {See also 御針} 7. malice [Counter, Noun - used as a suffix] 8. counter for stitches | Other forms: 鉤 【はり】、鈎 【はり】、鉤 【ち】、鈎 【ち】 [Notes] ち: Out-dated or obsolete kana usage. ち: Out-dated or obsolete kana usage."
バン,バン,[Noun] 1. bun 2. van (caravan) 3. value-added network; VAN {Computer terminology} 4. bang {See also ビッグバン} [Place] 5. Van (Turkey); Bang; Wend
ばん,番,[Noun] 1. number (in a series) 2. (one's) turn 3. watch; guard; lookout 4. bout; match {Sumo term}
はんい,範囲,[Noun] 1. extent; scope; sphere; range; span
はんこう,反抗,"[Noun, Suru verb] 1. opposition; resistance; insubordination; defiance; hostility; rebellion"
はんざい,犯罪,"[Noun, No-adjective] 1. crime; offence; offense"
ハンサム,ハンサム,"[Na-adjective, Noun] 1. handsome"
はんだん,判断,"[Noun, Suru verb] 1. judgment; judgement; decision; conclusion; adjudication 2. divination [Noun] 3. judgement {Mathematics}"
はんにん,犯人,[Noun] 1. offender; criminal
はんばい,販売,"[Noun, Suru verb] 1. sales; selling; marketing | Other forms: ハンバイ"
ひ,灯,[Noun] 1. light; lamp; torch | Other forms: 灯火 【とうか】、燈火 【とうか】、灯 【ともしび】、灯火 【ともしび】、灯し火 【ともしび】、燭 【ともしび】、燈火 【ともしび】、ともし火 【ともしび】 [Notes] 灯し火: Irregular okurigana usage.
ビール,ビール,"[Noun] 1. beer {See also 麦酒, From Dutch; Flemish “bier”, From English , ビール is sometimes written as 麦酒} [Place] 2. Biel (Switzerland); Bir (India); Beal; Beale; Bier | Other forms: ビア、ビヤ、ビヤー、ビーア、ビアー"
ひがい,被害,[Noun] 1. (suffering) damage; injury; harm
ひかく,比較,"[Noun, Suru verb, No-adjective] 1. comparison"
ひかく,比較,"[Noun, Suru verb, No-adjective] 1. comparison"
ひく,ひく,"[Godan verb with ku ending, Transitive verb] 1. to run over (with a vehicle); to knock down {Usually written using kana alone}"
ピクニック,ピクニック,"[Noun] 1. picnic [Notes] ピクニック: gai1, ichi1."
ひげき,悲劇,[Noun] 1. tragedy; tragic drama; tragic play 2. tragedy; calamity; disaster
ひこう,飛行,[Noun] 1. aviation; flight; flying [Suru verb] 2. to fly; to take a flight
ひざ,膝,[Noun] 1. knee 2. lap; knee and thigh (while sitting) | Other forms: ヒザ
びじん,美人,[Noun] 1. beautiful woman
ひたい,額,[Noun] 1. forehead; brow
びっくり,びっくり,"[Suru verb, Adverb] 1. to be surprised; to be amazed; to be frightened; to be astonished; to get startled; to jump {Usually written using kana alone, Onomatopoeic or mimetic word} [Noun or verb acting prenominally] 2. surprise (e.g. surprise party) {Usually written using kana alone, Onomatopoeic or mimetic word} | Other forms: 喫驚 【びっくり】、ビックリ [Notes] びっくり: Gikun (meaning as reading) or jukujikun (special kanji reading). びっくり: Gikun (meaning as reading) or jukujikun (special kanji reading)."
ひづけ,日付,"[Noun, No-adjective] 1. date; dating | Other forms: 日付け 【ひづけ】、日附 【ひづけ】 [Notes] 日付け: Irregular okurigana usage."
ひっし,必死,"[Na-adjective, No-adjective] 1. frantic; desperate 2. inevitable death 3. brinkmate (inevitable checkmate) {, See also 必至}"
ぴったり,ぴったり,"[Adverb, Adverb taking the 'to' particle, Suru verb] 1. tightly; closely {Onomatopoeic or mimetic word, ぴったし is col.} 2. exactly; precisely {Onomatopoeic or mimetic word} 3. suddenly (stopping) {Onomatopoeic or mimetic word} [Adverb, Adverb taking the 'to' particle, Suru verb, Na-adjective] 4. perfectly (suited); ideally {Onomatopoeic or mimetic word} | Other forms: ピッタリ、ぴたり、ピタリ、ぴったし、ピッタシ [Notes] ぴったり: ichi1. ピッタリ: spec1."
ひっぱる,引っ張る,"[Godan verb with ru ending, Transitive verb] 1. to pull; to draw; to pull tight 2. to string (lines); to run (cable); to stretch 3. to pull towards oneself (e.g. someone's sleeve) 4. to drag; to haul; to tow 5. to lead (e.g. one's followers) 6. to take someone somewhere (e.g. a suspect to the police) 7. to tempt into joining; to strongly invite to join 8. to delay; to prolong 9. to lengthen the pronunciation (of a word) 10. to quote; to cite; to reference 11. to pull the ball {Baseball term} 12. to wear; to put on | Other forms: 引っぱる 【ひっぱる】、引張る 【ひっぱる】 [Notes] ひっぱる: ichi1, news1, nf19. 引っ張る: ichi1, news1, nf19. ひっぱる: ichi1, news1, nf19. ひっぱる: ichi1, news1, nf19."
ひてい,否定,"[Noun, Suru verb, No-adjective] 1. negation; denial; repudiation; disavowal 2. NOT operation {Computer terminology}"
ビデオ,ビデオ,[Noun] 1. video | Other forms: ヴィデオ、ビディオウ、ヴデオ
ひとこと,一言,"[Noun, Suru verb] 1. single word; a few words; brief comment | Other forms: ひと言 【ひとこと】、一言 【いちげん】、一言 【いちごん】"
ひとごみ,人ごみ,[Noun] 1. crowd of people | Other forms: 人込み 【ひとごみ】、人混み 【ひとごみ】、人込 【ひとごみ】 [Notes] 人込: Irregular okurigana usage.
ひとしい,等しい,[I-adjective] 1. equal; similar; like; equivalent | Other forms: 均しい 【ひとしい】、斉しい 【ひとしい】
ひとりひとり,一人一人,"[Temporal noun, Suffix] 1. one by one; each; one at a time | Other forms: １人１人 【ひとりひとり】、一人ひとり 【ひとりひとり】、一人一人 【ひとりびとり】、１人１人 【ひとりびとり】"
ひはん,批判,"[Noun, Suru verb] 1. criticism; judgement; judgment; comment"
ひひょう,批評,"[Noun, Suru verb, No-adjective] 1. criticism; review; commentary [Notes] ひひょう: ichi1, news1, nf09. 批評: ichi1, news1, nf09."
ひみつ,秘密,"[Noun, Na-adjective, No-adjective] 1. secret; secrecy; confidentiality; privacy 2. secret; mystery 3. esoteric teachings {Buddhist term}"
びみょう,微妙,"[Na-adjective, Noun] 1. delicate; subtle; sensitive 2. difficult; delicate (situation); complicated 3. doubtful; questionable; dicey; tricky"
ひも,紐,"[Noun] 1. string; cord 2. man who is financially dependent on a woman (such as a gigolo or, in the case of a prostitute, a pimp); pimp"
ひょう,表,"[Noun, Noun - used as a suffix] 1. table (e.g. Table 1); chart; list"
ひよう,費用,[Noun] 1. cost; expense
びょう,秒,[Noun] 1. second (60th min)
ひょうか,評価,[Noun] 1. valuation; estimation; assessment; evaluation; rating [Suru verb] 2. to value; to assess; to rate; to estimate value 3. to appreciate; to value highly; to acknowledge the value (of something) [Wikipedia definition] 4. Assessment
ひょうげん,表現,"[Noun, Suru verb] 1. expression; presentation 2. representation; notation {Mathematics}"
ひょうじょう,表情,"[Noun] 1. facial expression; countenance 2. look; appearance; expression (vocal, etc.)"
びょうどう,平等,"[Na-adjective, No-adjective, Noun] 1. equality; impartiality; evenness [Place] 2. Byoudou [Wikipedia definition] 3. Equality"
ひょうばん,評判,"[Noun, No-adjective] 1. fame; reputation; popularity 2. rumour (rumor); talk"
ひょうめん,表面,"[Noun, No-adjective] 1. surface; face 2. outside; exterior 3. appearances; superficiality"
ひろがる,広がる,"[Godan verb with ru ending, intransitive verb] 1. to spread (out); to extend; to stretch; to reach to; to get around; to fill (e.g. a space) | Other forms: 拡がる 【ひろがる】"
ひん,品,"[Noun] 1. elegance; grace; refinement; class; dignity [Suffix] 2. article; item [Suffix, Counter] 3. counter for items (of food, etc.); counter for dishes or courses (at a restaurant) {sometimes pronounced ぴん}"
びん,便,"[Noun, Noun - used as a suffix] 1. flight (e.g. airline flight); trip (e.g. train trip); service 2. mail; post; letter 3. opportunity; chance"
びん,瓶,[Noun] 1. bottle; jar; decanter; flagon; phial; vial | Other forms: 壜 【びん】、罎 【びん】、ビン
ピン,ピン,"[Noun] 1. pin (e.g. hairpin, bowling pin, golf pin, etc.) 2. one (on dice, in cards, etc.) {From Portuguese “pinta”} 3. beginning; best {See also キリ} 4. kickback [Notes] ピン: gai1, ichi1."
ふ,不,[Prefix] 1. un-; non-; negative prefix
ぶ,分,"[Numeric] 1. one-tenth; one percent (one-tenth of a wari); 3 mm (one-tenth of a sun); 2.4 mm (one-tenth of a mon, a traditional unit used to measure shoe sizes); 0.1 degree (one-tenth of a do, used to measure body temperature on any temperature scale) [Noun] 2. one-quarter of a ryou (obsolete unit of currency) 3. thickness 4. advantageous circumstances 5. one-tenth of a monme of silver {See also 匁 もんめ}"
ぶ,無,[Prefix] 1. un-; non- 2. bad ...; poor ... | Other forms: 不 【ぶ】
ふあん,不安,"[Na-adjective, Noun] 1. anxiety; uneasiness; insecurity; suspense"
ふうけい,風景,"[Noun, No-adjective] 1. scenery; scene; landscape; view; sight 2. scene (e.g. of a crime)"
ふうふ,夫婦,"[Noun] 1. married couple; spouses; husband and wife; couple; pair [Noun - used as a prefix] 2. his and hers; pair of objects, one larger (for man), one smaller (for woman) {Only applies to めおと, See also 夫婦茶碗} | Other forms: 夫婦 【めおと】、夫婦 【みょうと】"
ふえ,笛,[Noun] 1. flute; fife; pipe; recorder; flageolet; shakuhachi; clarinet 2. whistle | Other forms: 笛 【ちゃく】 [Notes] ちゃく: Out-dated or obsolete kana usage.
ふか,不可,"[Na-adjective, Noun, Noun - used as a suffix] 1. wrong; bad; improper; unjustifiable; inadvisable [Na-adjective, Noun] 2. not allowed; not possible [Noun] 3. failing grade"
ぶき,武器,[Noun] 1. weapon; arms; ordnance 2. weapon (something used to gain an advantage); asset
ふくそう,服装,[Noun] 1. garments; attire
ふくそう,服装,[Noun] 1. garments; attire
ふくむ,含む,"[Godan verb with mu ending, Transitive verb] 1. to contain; to comprise; to have; to hold; to include; to embrace 2. to hold in the mouth {See also 口に含む} 3. to bear in mind; to understand; to harbor (grudge, etc.); to harbour 4. to express (emotion, etc.); to imply | Other forms: 含む 【くくむ】、銜む 【ふくむ】、銜む 【くくむ】"
ふくろ,袋,[Noun] 1. bag; sack; pouch 2. skin of an orange (and other like fruits) 3. dead end 4. plot of land surrounded by water | Other forms: 嚢 【ふくろ】
ふこう,不幸,"[Noun, Na-adjective] 1. unhappiness; sorrow; misfortune; disaster; accident [Noun] 2. death (usu. of a relative); bereavement"
ふし,節,[Noun] 1. joint; knuckle 2. tune; melody 3. knot (in wood); node in a bamboo stem 4. part; notable characteristic {See also 思い当たるふしがある}
ふしぎ,不思議,"[Na-adjective, Noun] 1. wonder; miracle; strange; mystery; marvel; curiosity"
ふじゆう,不自由,"[Na-adjective, Noun] 1. discomfort; inconvenience 2. poverty; want; destitution 3. disability; impairment (physical, mental, etc.)"
ふじん,夫人,"[Noun] 1. wife; Mrs; madam {Honorific or respectful (sonkeigo), Only applies to ふじん, Only applies to はしかし} 2. wife of a nobleman (aristocrat, etc.) {Archaism, Only applies to ふじん} 3. consort of the emperor {Archaism, Only applies to ふじん, Only applies to ぶにん} | Other forms: 夫人 【ぶにん】、夫人 【はしかし】 [Notes] ぶにん: Out-dated or obsolete kana usage. はしかし: Out-dated or obsolete kana usage."
ふじん,婦人,"[Noun] 1. woman; lady; adult female {Sensitive, See also 紳士, now a bit dated}"
ふせい,不正,"[Na-adjective, Noun] 1. injustice; unfairness; iniquity; impropriety; irregularity; dishonesty; illegality; fraud"
ふせい,不正,"[Na-adjective, Noun] 1. injustice; unfairness; iniquity; impropriety; irregularity; dishonesty; illegality; fraud"
ふせぐ,防ぐ,"[Godan verb with gu ending, Transitive verb] 1. to defend against; to protect against 2. to prevent; to avert; to avoid | Other forms: 禦ぐ 【ふせぐ】、拒ぐ 【ふせぐ】"
ふそく,不足,"[Na-adjective, Noun, Suru verb] 1. insufficiency; shortage; deficiency; lack; dearth {Antonym: 満足}"
ぶたい,舞台,"[Noun] 1. stage (theatre, theater) 2. scene or setting (e.g. of novel, play, etc.) [Place] 3. Butai"
ふたご,双子,[Noun] 1. twins; twin [Place] 2. Futago | Other forms: 二子 【ふたご】、ふた子 【ふたご】、双子 【そうし】
ふたたび,再び,[Adverb] 1. again; once more; a second time | Other forms: 二度 【ふたたび】
ふだん,普段,"[No-adjective, Adverbial noun, Temporal noun, Noun] 1. usual; habitual; ordinary; everyday; usually; generally; always {originally written as 不断}"
ふち,縁,[Noun] 1. rim; brim; edge; brink
ぶつ,ぶつ,"[Godan verb with tsu ending, Transitive verb] 1. to hit (a person); to strike; to beat {Usually written using kana alone}"
ぶっか,物価,[Noun] 1. prices of commodities; prices (in general); cost-of-living
ぶっしつ,物質,[Noun] 1. material; substance 2. matter {Physics terminology}
ぶつり,物理,"[Noun, No-adjective] 1. physics; law of nature"
ふで,筆,[Noun] 1. writing brush
ふと,ふと,"[Adverb] 1. suddenly; casually; accidentally; incidentally; unexpectedly; unintentionally {Usually written using kana alone} | Other forms: 不斗 【ふと】、不圖 【ふと】 [Notes] 不図: Ateji (phonetic) reading. 不斗: Ateji (phonetic) reading. 不圖: Ateji (phonetic) reading, Out-dated kanji."
ぶぶん,部分,[Noun] 1. portion; section; part
ふへい,不平,"[No-adjective, Noun] 1. complaint; discontent; dissatisfaction"
ふまん,不満,"[Na-adjective, Noun] 1. dissatisfaction; displeasure; discontent; complaints; unhappiness; disgruntled {See also 不満足, Antonym: 満足}"
プラス,プラス,"[Noun, Suru verb] 1. plus; addition [Noun] 2. positive number [Noun, No-adjective, Suru verb] 3. gain; advantage; asset; positive feature [Noun] 4. anode; plus terminal; positive pole 5. + shape {See also プラスドライバー} [Wikipedia definition] 6. Plus"
プラン,プラン,[Noun] 1. plan
ふり,不利,"[Na-adjective, Noun] 1. disadvantage; handicap; unfavorable; unfavourable; drawback {See also 有利}"
ふる,振る,"[Godan verb with ru ending, Transitive verb] 1. to wave; to shake; to swing 2. to sprinkle; to throw (dice) 3. to cast (actor); to allocate (work) 4. to turn down (somebody); to reject; to jilt; to dump 5. to abandon; to give up; to ruin 6. to add kana indicating a reading of a word {See also 振り仮名} 7. to slightly change headings; to change directions 8. to extract by broiling; to prepare an infusion of; to decoct 9. to carry with great vigor (e.g. a portable shrine) 10. to bring up a topic; to lead to a topic 11. to replace; to substitute 12. to set up a joke for somebody else"
ふるえる,震える,"[Ichidan verb, intransitive verb] 1. to shiver; to shake; to quake; to tremble; to quaver; to quiver | Other forms: 顫える 【ふるえる】"
ふるさと,ふるさと,"[Noun] 1. home town; birthplace; native place; one's old home {Usually written using kana alone} 2. ruins; historic remains {Archaism, Only applies to ふるさと} | Other forms: ふる里 【ふるさと】、古里 【ふるさと】、旧里 【ふるさと】、故里 【ふるさと】、故郷 【こきょう】、旧里 【きゅうり】"
ブレーキ,ブレーキ,"[Noun] 1. brake [Notes] ブレーキ: gai1, ichi1."
ふれる,触れる,"[Ichidan verb, intransitive verb] 1. to touch; to feel 2. to experience; to come in contact with; to be emotionally moved (by); to perceive 3. to touch on a subject; to allude to 4. to be in conflict (with); to violate (law, copyright, etc.) 5. to proclaim"
プロ,プロ,"[Noun, No-adjective] 1. professional [Notes] プロ: gai1, ichi1."
ぶん,分,"[Noun, Noun - used as a suffix, Prefix] 1. part; segment; share; ration {See also 分の} 2. rate 3. degree; one's lot; one's status; relation; duty; kind; lot {See also 身分} 4. in proportion to; just as much as"
ぶん,文,[Noun] 1. sentence 2. composition; text; writings 3. the literary arts (as opposed to the military arts); academia; literature {See also 武}
ふんいき,雰囲気,[Noun] 1. mood; ambience; ambiance; aura; feel 2. a certain air; presence; special aura; something (about someone) 3. air; atmosphere | Other forms: ふんい気 【ふんいき】、ふん囲気 【ふんいき】、雰囲気 【ふいんき】 [Notes] ふいんき: Irregular kana usage.
ぶんめい,文明,[Noun] 1. civilization; civilisation; culture 2. Bummei era (1469.4.28-1487.7.20)
ぶんや,分野,[Noun] 1. field; sphere; realm; division; branch
へい,塀,[Noun] 1. wall 2. fence | Other forms: 屏 【へい】
へいきん,平均,"[Noun, Suru verb] 1. average; mean 2. balance; equilibrium | Other forms: 平均 【へいぎん】 [Notes] へいぎん: Out-dated or obsolete kana usage."
へいわ,平和,"[Na-adjective, Noun] 1. peace; harmony"
べつに,別に,[Adverb] 1. (not) particularly; nothing 2. separately; apart
へらす,減らす,"[Godan verb with su ending, Transitive verb] 1. to abate; to decrease; to diminish; to shorten {Antonym: 増やす}"
へる,減る,"[Godan verb with ru ending, intransitive verb] 1. to decrease (in size or number); to diminish; to abate"
ベルト,ベルト,"[Noun] 1. belt (waist, seat, etc.); strap 2. belt; zone; area 3. drive belt; machine belt {See also 調べ革 しらべがわ} [Wikipedia definition] 4. Belt"
へんか,変化,"[Noun, Suru verb] 1. change; variation; alteration; mutation; transition; transformation; transfiguration; metamorphosis 2. variety; diversity 3. inflection; declension; conjugation 4. sidestepping {Sumo term}"
ペンキ,ペンキ,"[Noun] 1. paint {From Dutch; Flemish “pek”} [Notes] ペンキ: gai1, ichi1."
へんこう,変更,"[Noun, Suru verb] 1. change; modification; alteration; revision; amendment"
ベンチ,ベンチ,[Noun] 1. bench
べんとう,弁当,[Noun] 1. bento; Japanese box lunch {See also お弁当} | Other forms: 辨當 【べんとう】、弁當 【べんとう】、辨当 【べんとう】 [Notes] 辨當: Out-dated kanji. 弁當: Out-dated kanji. 辨当: Out-dated kanji.
ボーイ,ボーイ,"[Noun] 1. boy 2. bellboy; porter; waiter [Notes] ボーイ: gai1, ichi1."
ボート,ボート,[Noun] 1. boat; rowing boat
ホーム,ホーム,"[Noun] 1. platform {Abbreviation, See also プラットホーム} 2. home"
ボール,ボール,"[Noun] 1. ball 2. bowl 3. board (e.g. cardboard, pasteboard) {Abbreviation, See also ボール紙}"
ほう,方,"[Noun] 1. direction; way; side; area (in a particular direction) 2. side (of an argument, etc.); one's part 3. type; category 4. field (of study, etc.) 5. indicates one side of a comparison 6. way; method; manner; means 7. length (of each side of a square)"
ほう,法,"[Noun, Noun - used as a suffix] 1. law; act; principle 2. method 3. mood {linguistics terminology} 4. dharma {Buddhist term}"
ぼう,棒,[Noun] 1. pole; rod; stick
ぼうけん,冒険,"[Noun, Suru verb] 1. risk; venture; adventure"
ほうこう,方向,[Noun] 1. direction; orientation; bearing; way 2. course (e.g. of action)
ほうこく,報告,"[Noun, Suru verb] 1. report; information"
ほうせき,宝石,"[Noun, No-adjective] 1. gem; jewel; precious stone"
ほうそう,放送,"[Noun, Suru verb, No-adjective] 1. broadcast; broadcasting"
ほうふ,豊富,"[Na-adjective, Noun] 1. abundance; wealth; plenty; bounty"
ほうほう,方法,[Noun] 1. method; process; manner; way; means; technique
ほうぼう,方々,"[Adverbial noun, Noun] 1. here and there; this way and that way; everywhere; all over | Other forms: 方方 【ほうぼう】"
ほうもん,訪問,"[Noun, Suru verb, No-adjective] 1. call; visit"
ほえる,吠える,"[Ichidan verb, intransitive verb] 1. to bark; to bay; to howl; to bellow; to roar; to cry | Other forms: 吠る 【ほえる】、吼える 【ほえる】 [Notes] 吠る: Irregular okurigana usage."
ほお,頬,[Noun] 1. cheek (of face) | Other forms: 頬 【ほほ】、頰 【ほお】、頰 【ほほ】
ほこり,ほこり,[Noun] 1. dust {Usually written using kana alone} 2. one ten-billionth {Only applies to あい} [Place] 3. Hokori | Other forms: 埃 【あい】、ホコリ [Notes] あい: Out-dated or obsolete kana usage.
ほこり,誇り,[Noun] 1. pride; boast
ほしょう,保証,"[Noun, Suru verb] 1. guarantee; security; assurance; pledge; warranty | Other forms: 保障 【ほしょう】"
ほぞん,保存,"[Noun, Suru verb] 1. preservation; conservation; storage; saving (e.g. to disk); maintenance"
ほぞん,保存,"[Noun, Suru verb] 1. preservation; conservation; storage; saving (e.g. to disk); maintenance"
ほど,ほど,"[Adverbial noun, Noun] 1. degree; extent; bounds; limit {Usually written using kana alone} [Particle] 2. indicates approx. amount or maximum; upper limit {Usually written using kana alone}"
ほどう,歩道,[Noun] 1. footpath; walkway; sidewalk
ほとけ,仏,[Noun] 1. Buddha; merciful person; Buddhist image 2. the dead; dead person; spirit of the dead
ほね,骨,"[Noun] 1. bone 2. frame 3. outline; core 4. backbone; spirit; fortitude [Na-adjective, Noun] 5. laborious; troublesome; difficult"
ほのお,炎,"[Noun] 1. flame; blaze 2. flames (of intense emotion, e.g. love, jealousy, anger); passion | Other forms: 炎 【ほむら】、焔 【ほのお】、焔 【ほむら】"
ほぼ,ほぼ,[Adverb] 1. almost; roughly; approximately {Usually written using kana alone} | Other forms: 粗 【ほぼ】
ほほえむ,微笑む,"[Godan verb with mu ending, intransitive verb] 1. to smile | Other forms: 頬笑む 【ほほえむ】、ほほ笑む 【ほほえむ】"
ほり,堀,[Noun] 1. moat; fosse 2. canal; ditch | Other forms: 濠 【ほり】、壕 【ほり】
ほんにん,本人,"[Noun, No-adjective] 1. the person himself"
ほんもの,本物,"[Noun, No-adjective] 1. genuine article; real thing; real deal {See also 偽物}"
ぼんやり,ぼんやり,"[Adverb, Adverb taking the 'to' particle, Suru verb] 1. dimly; faintly; indistinctly; vaguely {Onomatopoeic or mimetic word, also written as 呆んやり} 2. absentmindedly; vacantly; carelessly {Onomatopoeic or mimetic word} 3. idly; aimlessly {Onomatopoeic or mimetic word} [Noun] 4. absence of mind; fool; blockhead; dunce | Other forms: ボンヤリ"
ま,間,[Noun] 1. time; pause 2. space 3. room
マーケット,マーケット,"[Noun] 1. market [Place] 2. Marquette; Marquat [Notes] マーケット: gai1, ichi1."
まあ,まあ,"[Adverb] 1. just (e.g. ""just wait here""); come now; now, now {when urging or consoling} 2. tolerably; passably; moderately; reasonably; fairly; rather; somewhat 3. well...; I think...; it would seem...; you might say...; Hmmm, I guess so... {when hesitating to express an opinion} 4. oh!; oh dear!; oh, my!; wow!; goodness gracious!; good heavens! {Female term or language} | Other forms: ま"
マイク,マイク,"[Noun] 1. mike; mic; microphone {Abbreviation, See also マイクロホン}"
まいご,迷子,[Noun] 1. lost child; lost person; stray child; missing child
まかせる,任せる,"[Ichidan verb, Transitive verb] 1. to entrust (e.g. a task) to another; to leave to 2. to passively leave to someone else's facilities {See also 想像に任せる} 3. to leave to take its natural course {See also 成り行きに任せる} 4. to continue (something) in a natural fashion (without particular aim) 5. to rely fully on one's (full strength, great ability, long time taken) to get something done {See also 力任せ} | Other forms: 委せる 【まかせる】 [Notes] 委せる: Out-dated kanji."
まく,幕,"[Noun] 1. curtain; bunting [Noun, Counter] 2. act (in play)"
まけ,負け,[Noun] 1. defeat; loss; losing (a game)
まご,孫,[Noun] 1. grandchild
まことに,誠に,[Adverb] 1. indeed; really; absolutely; truly; actually; very; quite {See also 実に じつに} | Other forms: 真に 【まことに】、寔に 【まことに】、洵に 【まことに】、真に 【しんに】
まさか,まさか,"1. by no means; never!; well, I never!; you don't say!; certainly (not) {Usually written using kana alone} [Noun, No-adjective] 2. something unexpected; emergency {Usually written using kana alone, See also まさかの時} [Noun] 3. currently; for the time being; presently; for now {Usually written using kana alone, Archaism} [Adverb, No-adjective] 4. indeed; really; truly; unexpectedly {Usually written using kana alone, Obscure term, See also 本当に}"
まさに,まさに,"[Adverb] 1. exactly; surely; certainly {Usually written using kana alone, esp. 正に when in kanji} 2. right then; just then; at that moment {Usually written using kana alone} 3. just (about to); on the verge (of doing or happening) {Usually written using kana alone, esp. 将に when in kanji} 4. duly; naturally {Usually written using kana alone, esp. 当に when in kanji} | Other forms: 将に 【まさに】、当に 【まさに】"
まじめ,真面目,"[Na-adjective, Noun] 1. diligent; serious; honest; sober; grave; earnest; steady | Other forms: 眞面目 【まじめ】 [Notes] 真面目: Ateji (phonetic) reading. 眞面目: Ateji (phonetic) reading, Out-dated kanji."
ます,増す,"[Godan verb with su ending, intransitive verb, Transitive verb] 1. to increase; to grow"
まず,まず,[Adverb] 1. first (of all); to start with; about; almost; anyway; well; now {Usually written using kana alone} 2. hardly (with neg. verb)
まずしい,貧しい,[I-adjective] 1. poor; needy 2. lacking (quantity and quality-wise); poor; scanty; skimpy; slight; inadequate
マスター,マスター,"[Suru verb] 1. to master; to learn [Noun] 2. proprietor; manager; bar-owner 3. master (e.g. arts, science) [Wikipedia definition] 4. Master | Other forms: マスタ"
ますます,ますます,[Adverb] 1. increasingly; more and more; decreasingly (when declining); less and less {Usually written using kana alone} | Other forms: 増々 【ますます】、益益 【ますます】、増す増す 【ますます】、増増 【ますます】、益 【ますます】
まちがい,間違い,[Noun] 1. mistake; error; blunder {See also ミス} 2. accident; mishap; trouble 3. improper conduct (e.g. between man and woman); indiscretion
まつ,松,[Noun] 1. pine tree (Pinus spp.) 2. highest (of a three-tier ranking system) | Other forms: マツ
